"csv_fid","csv_pid","csv_caption","csv_mime","csv_filename","csv_filepath","csv_status","csv_date","csv_date_y","csv_year_m"
"17942","3969","","image/jpeg","20c10200-p8-008.jpg","public://uploads/2020/11/20c10200-p8-008_1.jpg","Permanent","1605743436","2020","11"
"17943","3971","The Georgia Tech Chapter of the National Society for Black Engineers with President Cabrera.","image/jpeg","634887_nsbe.jpg","public://uploads/2020/11/634887_nsbe_2.jpg","Permanent","1605743640","2020","11"
"17944","3972","","image/jpeg","20c10200-p8-008.jpg","public://uploads/2020/11/20c10200-p8-008_2.jpg","Permanent","1605743781","2020","11"
"17945","3973","Emily K. McGuinness, MSE graduate student, inspects a hollow fiber membrane that can be used for low-energy chemical separation.","image/png","20c10200-p8-008-01.png","public://uploads/2020/11/20c10200-p8-008-01.png","Permanent","1605744000","2020","11"
"18423","3975","Over the past year, 61% of undergraduate students received an engineering degree from Georgia Tech and 56% of students traveled abroad. As of FY20, 15,620 students were enrolled in the college and 31% of them were women.","image/png","student-stats_rev.png","public://uploads/2021/03/student-stats_rev.png","Permanent","1616702540","2021","03"
"17947","3981","","image/png","rankings-stats_1.png","public://uploads/2020/11/rankings-stats_1.png","Permanent","1605744838","2020","11"
"17948","3982","Shannon Yee (ME) and team members worked on a low-cost ventilator during the Covid-19 pandemic.","image/jpeg","ventilator.jpg","public://uploads/2020/11/ventilator.jpg","Permanent","1605744944","2020","11"
"17949","3983","MSE alumnus Kolby Hanley used his company's 3D printers to produce rapid-response PPE components.","image/jpeg","kolby_at_ultraview_002.jpeg","public://uploads/2020/11/kolby_at_ultraview_002.jpeg","Permanent","1605745020","2020","11"
"17952","3984","Georgia Tech has 540 engineering academic faculty members, 28 National Academy of Engineering members and 4,083 degrees conferred. ","image/png","academic-stats_1-01.png","public://uploads/2020/11/academic-stats_1-01.png","Permanent","1605745518","2020","11"
"17951","3985","","image/jpeg","img_8778.jpeg","public://uploads/2020/11/img_8778.jpeg","Permanent","1605745353","2020","11"
"17959","3996","Camron Sisters at Catie's Graduation","image/jpeg","31531602_237499206994848_3641302745614385152_n_003_1.jpg","public://uploads/2020/11/31531602_237499206994848_3641302745614385152_n_003_1.jpg","Permanent","1605815898","2020","11"
"17961","4000","Catie works on her team's ORS project","image/jpeg","thumbnail_img_1012_003_1.jpg","public://uploads/2020/11/thumbnail_img_1012_003_1.jpg","Permanent","1605816156","2020","11"
"17962","4007","The Camron Sisters at Catie's Graduation","image/jpeg","31531602_237499206994848_3641302745614385152_n_003_1.jpg","public://uploads/2020/11/31531602_237499206994848_3641302745614385152_n_003_1_0.jpg","Permanent","1605816633","2020","11"
"17966","4009","","image/jpeg","blazeck.jpg","public://uploads/2020/11/blazeck_1.jpg","Permanent","1605818714","2020","11"
"17972","4026","","image/jpeg","jorge1.jpg","public://uploads/2020/11/jorge1.jpg","Permanent","1605823019","2020","11"
"17973","4028","","image/jpeg","jorge_at_the_brewery.jpg","public://uploads/2020/11/jorge_at_the_brewery_1.jpg","Permanent","1605823236","2020","11"
"17974","4029","","image/jpeg","jorge1.jpg","public://uploads/2020/11/jorge1_0.jpg","Permanent","1605823236","2020","11"
"17975","4030","","image/jpeg","jorge4.jpg","public://uploads/2020/11/jorge4_0.jpg","Permanent","1605823236","2020","11"
"17976","4035","","image/png","jorge3.png","public://uploads/2020/11/jorge3_1.png","Permanent","1605824074","2020","11"
"17977","4037","","image/png","jorge3.png","public://uploads/2020/11/jorge3_2.png","Permanent","1605824184","2020","11"
"17985","4044","","image/jpeg","emily_grubert_2019_by_amelia_neumeister.jpg","public://uploads/2020/11/emily_grubert_2019_by_amelia_neumeister_0.jpg","Permanent","1605921665","2020","11"
"17986","4047","","image/jpeg","4y4a5382edited.jpg","public://uploads/2020/11/4y4a5382edited_0.jpg","Permanent","1605921665","2020","11"
"17987","4050","","image/jpeg","blair_brettmann_mose_-_n18c10200_-p6004.jpg","public://uploads/2020/11/blair_brettmann_mose_-_n18c10200_-p6004_0.jpg","Permanent","1605921665","2020","11"
"17988","4053","","image/jpeg","mohit_4443.jpg","public://uploads/2020/11/mohit_4443_0.jpg","Permanent","1605921665","2020","11"
"17989","4057","","image/jpeg","joe_oefelein_final2.jpg","public://uploads/2020/11/joe_oefelein_final2_0.jpg","Permanent","1605921767","2020","11"
"17993","4061","","image/jpeg","obianyor.jpg","public://uploads/2020/11/obianyor_0.jpg","Permanent","1605922115","2020","11"
"17997","4071","Prof. Kippelen and Emily Marshall on a campus walk and talk ","image/jpeg","bernard_and_emily.jpg","public://uploads/2020/11/bernard_and_emily.jpg","Permanent","1606098267","2020","11"
"17998","4080","Biomedical engineering Professor Joe Le Doux is leveraging technology and surveys to keep students engaged ","image/jpeg","joe_and_white_board.jpg","public://uploads/2020/11/joe_and_white_board.jpg","Permanent","1606098267","2020","11"
"17999","4082","Maddie MacDonald makes time for friends outside of class safely with masks and social distancing ","image/jpeg","maddie_at_bible_study.jpg","public://uploads/2020/11/maddie_at_bible_study.jpg","Permanent","1606098267","2020","11"
"18000","4086","Le Doux creates playlists with student requests ","image/png","spotify.png","public://uploads/2020/11/spotify.png","Permanent","1606098267","2020","11"
"18001","4087","","image/png","spotify2.png","public://uploads/2020/11/spotify2.png","Permanent","1606098267","2020","11"
"18002","4091","Le Doux creates Spotify playlists based on his students requests ","image/png","spotify.png","public://uploads/2020/11/spotify_0.png","Permanent","1606098440","2020","11"
"18003","4092","Le Doux creates Spotify playlists based on student requests ","image/png","spotify.png","public://uploads/2020/11/spotify_1.png","Permanent","1606098576","2020","11"
"18004","4096","Suma Gangasani takes Prof. Gupta's walking lecture to heart ","image/jpeg","suma.jpeg","public://uploads/2020/11/suma.jpeg","Permanent","1606099360","2020","11"
"18005","4100","Prof. Gupta's class focuses on decision making and algorithmic bias","image/jpeg","gupta.jpg","public://uploads/2020/11/gupta.jpg","Permanent","1606099360","2020","11"
"18006","4104","Prof. Torello meets Fatima for coffee, providing mentorship and advice","image/jpeg","fatima_and_david.jpg","public://uploads/2020/11/fatima_and_david.jpg","Permanent","1606099360","2020","11"
"18064","4144","Anjali Thomas, associate professor in the Sam Nunn School of International Affairs","image/png","anjali.png","public://uploads/2020/12/anjali.png","Permanent","1608133607","2020","12"
"18065","4149","Jim Pope, retired president and CEO of Hazlehurst & Associates, Inc.","image/jpeg","popefellows-sq.jpg","public://uploads/2020/12/popefellows-sq.jpg","Permanent","1608133607","2020","12"
"18073","4167","","image/jpeg","n18c3180-p1-072.jpg","public://uploads/2020/12/n18c3180-p1-072.jpg","Permanent","1608156167","2020","12"
"18074","4168","","image/jpeg","20c10400-p18-004.jpg","public://uploads/2020/12/20c10400-p18-004.jpg","Permanent","1608156167","2020","12"
"18072","4170","","image/jpeg","n19c10302_p4_-9997006.jpg","public://uploads/2020/12/n19c10302_p4_-9997006.jpg","Permanent","1608156167","2020","12"
"18075","4173","","image/jpeg","n18c3180-p1-072.jpg","public://uploads/2020/12/n18c3180-p1-072_0.jpg","Permanent","1608156500","2020","12"
"18076","4175","","image/jpeg","49085995603_48600b398f_o.jpg","public://uploads/2020/12/49085995603_48600b398f_o.jpg","Permanent","1608156500","2020","12"
"18077","4179","","image/jpeg","17c10303-p20-004.jpg","public://uploads/2020/12/17c10303-p20-004.jpg","Permanent","1608156903","2020","12"
"18090","4184","","image/jpeg","18c10202-p9-001.jpg","public://uploads/2021/01/18c10202-p9-001.jpg","Permanent","1609778617","2021","01"
"18091","4185","","image/jpeg","ransomware-beyah_cmoore.jpg","public://uploads/2021/01/ransomware-beyah_cmoore.jpg","Permanent","1609778617","2021","01"
"18096","4190","This lab takes apart the drones to determine its aerodynamic forces (image taken before Covid-19)","image/jpeg","rene.io-drl-saudi-stem-24.jpg","public://uploads/2021/01/rene.io-drl-saudi-stem-24.jpg","Permanent","1610378746","2021","01"
"18097","4196","Features course in the DRL Allianz race.","image/jpeg","its_5550_1.jpg","public://uploads/2021/01/its_5550_1.jpg","Permanent","1610379382","2021","01"
"18098","4200","The Drone Racing League's competition facility hosts official races for the League","image/jpeg","2019_drl_allianz_world_championship_season_race_at_chase_field.jpg","public://uploads/2021/01/2019_drl_allianz_world_championship_season_race_at_chase_field.jpg","Permanent","1610380004","2021","01"
"18100","4202","2019 DRL Allianz World Championship Season race at Chase Field","image/jpeg","cropped_2019_drl_allianz_world_championship_season_race_at_chase_field.jpg","public://uploads/2021/01/cropped_2019_drl_allianz_world_championship_season_race_at_chase_field.jpg","Permanent","1610389749","2021","01"
"18101","4203","Drone racer Nick “Wild Willy” Willard (AE 2018).","image/jpeg","drone-sq1.jpg","public://uploads/2021/01/drone-sq1_0.jpg","Permanent","1610389749","2021","01"
"18106","4205","Homage to King artwork installation in the Old Fourth Ward, Atlanta","image/jpeg","homage.jpg","public://uploads/2021/01/homage.jpg","Permanent","1610466558","2021","01"
"18107","4213","","image/jpeg","n21c10522_p1_114.jpg","public://uploads/2021/01/n21c10522_p1_114.jpg","Permanent","1610466804","2021","01"
"18108","4214","","image/jpeg","21c10001-p1-005.jpg","public://uploads/2021/01/21c10001-p1-005.jpg","Permanent","1610466804","2021","01"
"18119","4228","Rosa Parks launched a seminal moment in the civil rights movement through a single act of courage. Her strength motivated many to follow in her footsteps and now her presence, through a new sculpture on Georgia Tech’s campus, will inspire generations to come.","image/jpeg","18c10302-p65-003.jpg","public://uploads/2021/01/18c10302-p65-003.jpg","Permanent","1610467853","2021","01"
"18119","4228","Rosa Parks launched a seminal moment in the civil rights movement through a single act of courage. Her strength motivated many to follow in her footsteps and now her presence, through a new sculpture on Georgia Tech’s campus, will inspire generations to come.","image/jpeg","18c10302-p65-003.jpg","public://uploads/2021/01/18c10302-p65-003.jpg","Permanent","1610467853","2021","01"
"18120","4229","A sculpture series commemorating the first three African American matriculants and the first African American graduate of the Institute brings the journey of these four men to life.","image/jpeg","dawe-studio.jpg","public://uploads/2021/01/dawe-studio.jpg","Permanent","1610467853","2021","01"
"18120","4229","A sculpture series commemorating the first three African American matriculants and the first African American graduate of the Institute brings the journey of these four men to life.","image/jpeg","dawe-studio.jpg","public://uploads/2021/01/dawe-studio.jpg","Permanent","1610467853","2021","01"
"18121","4233","","image/png","740xx_scale.png","public://uploads/2021/01/740xx_scale.png","Permanent","1610468027","2021","01"
"18121","4233","","image/png","740xx_scale.png","public://uploads/2021/01/740xx_scale.png","Permanent","1610468027","2021","01"
"18132","4235","""Homage to King,"" by Barcelona artist Xavier Medina-Campeny. ","image/jpeg","monuments-cmendonca17.jpg","public://uploads/2021/01/monuments-cmendonca17.jpg","Permanent","1610594821","2021","01"
"18132","4235","""Homage to King,"" by Barcelona artist Xavier Medina-Campeny. ","image/jpeg","monuments-cmendonca17.jpg","public://uploads/2021/01/monuments-cmendonca17.jpg","Permanent","1610594821","2021","01"
"18146","4240","As of 2020, within the College of Engineering, 61% of undergrad students received an engineering degree from Georgia Tech. 1,249 awards granted in fiscal year 2019, with $270M granted in new research awards. The College is number one in engineering degrees awarded overall to women and minorities and in engineering doctoral degrees awarded to African-Americans. There are 16,444 students enrolled in the College as of Fall 2020 (with 32% women). We have 540 engineering faculty members, with 28 National Academy of Engineering members. There are 2M square feet of research/instructional space in across campus dedicated to engineering. 56% of engineering undergrads have an international experience before graduation. Degrees Awarded, FY20, include 2,279 bachelor’s, 1,424 master’s and 336 Ph.D.","image/jpeg","hex-infog_jan21.jpg","public://uploads/2021/01/hex-infog_jan21_0.jpg","Permanent","1611152042","2021","01"
"18168","4246","","image/jpeg","shollhighres.jpg","public://uploads/2021/01/shollhighres.jpg","Permanent","1611675654","2021","01"
"18188","4275","Other engineering students participate in a digital design class in the School of Electrical and Computer Engineering ","image/jpeg","131105br069_1.jpg","public://uploads/2021/02/131105br069_1.jpg","Permanent","1612382837","2021","02"
"18187","4277","Power lines in White's hometown of Macon, GA that connect communities in the area to the power grid","image/jpeg","macon_powerlines.jpg","public://uploads/2021/02/macon_powerlines.jpg","Permanent","1612382837","2021","02"
"18199","4287","","image/png","rotations.png","public://uploads/2021/02/rotations.png","Permanent","1612458436","2021","02"
"18209","4293","","image/png","rotations.png","public://uploads/2021/02/rotations_0.png","Permanent","1612459034","2021","02"
"18207","4294","","image/png","rotations_2.png","public://uploads/2021/02/rotations_2.png","Permanent","1612458534","2021","02"
"18210","4298","","image/png","good_vibes.png","public://uploads/2021/02/good_vibes_0.png","Permanent","1612459083","2021","02"
"18227","4303","","image/jpeg","garcia-headshot.jpg","public://uploads/2021/02/garcia-headshot.jpg","Permanent","1612908671","2021","02"
"18228","4308","","image/jpeg","overview-barack-obama.jpg","public://uploads/2021/02/overview-barack-obama.jpg","Permanent","1612909083","2021","02"
"18230","4316","","image/jpeg","paulino_glaucio.jpg","public://uploads/2021/02/paulino_glaucio.jpg","Permanent","1612911534","2021","02"
"18236","4324","","image/jpeg","14ne10502-p1-031.jpg","public://uploads/2021/02/14ne10502-p1-031.jpg","Permanent","1612912357","2021","02"
"18238","4328","","image/jpeg","krone-roger_4x.jpg","public://uploads/2021/02/krone-roger_4x.jpg","Permanent","1612912952","2021","02"
"18240","4333","","image/jpeg","beyah402_cropped.jpg","public://uploads/2021/02/beyah402_cropped.jpg","Permanent","1612913682","2021","02"
"18241","4337","","image/jpeg","20c10400_p4_012.jpg","public://uploads/2021/02/20c10400_p4_012.jpg","Permanent","1612913949","2021","02"
"18242","4339","","image/jpeg","10e2030-p1-022.jpg","public://uploads/2021/02/10e2030-p1-022.jpg","Permanent","1612914381","2021","02"
"18249","4340","","image/jpeg","paulino-glaucio-2018-by-rob-felt-t_0.jpg","public://uploads/2021/02/paulino-glaucio-2018-by-rob-felt-t_0.jpg","Permanent","1612964866","2021","02"
"18259","4347","","image/jpeg","jones-christopher_t.jpg","public://uploads/2021/02/jones-christopher_t.jpg","Permanent","1612984476","2021","02"
"18265","4356","","image/jpeg","02-nasa-landing.jpg","public://uploads/2021/02/02-nasa-landing.jpg","Permanent","1613149685","2021","02"
"18270","4362","","image/jpeg","25069_m2020-launch-side-stacked-web.jpg","public://uploads/2021/02/25069_m2020-launch-side-stacked-web.jpg","Permanent","1613150102","2021","02"
"18275","4371","","image/jpeg","25444_03_atmosphericentry-1200.jpg","public://uploads/2021/02/25444_03_atmosphericentry-1200.jpg","Permanent","1613151242","2021","02"
"18278","4379","","image/jpeg","georgia_tech_astrobiology_group_pic.jpg","public://uploads/2021/02/georgia_tech_astrobiology_group_pic.jpg","Permanent","1613412856","2021","02"
"18280","4384","","image/jpeg","01_approach_10k.jpg","public://uploads/2021/02/01_approach_10k.jpg","Permanent","1613420567","2021","02"
"18285","4393","This slice of a Martian meteorite, seen floating inside the International Space Station, is now part of a calibration target for SuperCam, one of the instruments aboard NASA's Perseverance Mars rover.","image/jpeg","25435_pia24179-supercam-meteorite-iss-1200.jpg","public://uploads/2021/02/25435_pia24179-supercam-meteorite-iss-1200.jpg","Permanent","1613662894","2021","02"
"18286","4394","","image/jpeg","nasa_fb_live.jpg","public://uploads/2021/02/nasa_fb_live.jpg","Permanent","1613665635","2021","02"
"18293","4402","Matthew McDowell, ME and MSE","image/jpeg","mcdowell_june_19.jpg","public://uploads/2021/02/mcdowell_june_19.jpg","Permanent","1613765716","2021","02"
"18294","4403","Lily Cheung, ChBE","image/jpeg","cheung2018.jpg","public://uploads/2021/02/cheung2018.jpg","Permanent","1613765716","2021","02"
"18320","4418","","image/jpeg","turaski_tech_tower_and_gt_sign.jpg","public://uploads/2021/02/turaski_tech_tower_and_gt_sign.jpg","Permanent","1614262451","2021","02"
"18321","4422","","image/png","morgan_knowlton.png","public://uploads/2021/02/morgan_knowlton.png","Permanent","1614262587","2021","02"
"16246","4427","","image/jpeg","180315r407-dev_resize.jpg","public://uploads/2019/03/180315r407-dev_resize.jpg","Permanent","1552315653","2019","03"
"16246","4427","","image/jpeg","180315r407-dev_resize.jpg","public://uploads/2019/03/180315r407-dev_resize.jpg","Permanent","1552315653","2019","03"
"16246","4427","","image/jpeg","180315r407-dev_resize.jpg","public://uploads/2019/03/180315r407-dev_resize.jpg","Permanent","1552315653","2019","03"
"16242","4428","","image/jpeg","graduate_students_at_graduation.jpg","public://uploads/2019/03/graduate_students_at_graduation.jpg","Permanent","1552313752","2019","03"
"16242","4428","","image/jpeg","graduate_students_at_graduation.jpg","public://uploads/2019/03/graduate_students_at_graduation.jpg","Permanent","1552313752","2019","03"
"16242","4428","","image/jpeg","graduate_students_at_graduation.jpg","public://uploads/2019/03/graduate_students_at_graduation.jpg","Permanent","1552313752","2019","03"
"16243","4429","","image/jpeg","georgia_tech_skyline.jpg","public://uploads/2019/03/georgia_tech_skyline.jpg","Permanent","1552313752","2019","03"
"16243","4429","","image/jpeg","georgia_tech_skyline.jpg","public://uploads/2019/03/georgia_tech_skyline.jpg","Permanent","1552313752","2019","03"
"16243","4429","","image/jpeg","georgia_tech_skyline.jpg","public://uploads/2019/03/georgia_tech_skyline.jpg","Permanent","1552313752","2019","03"
"16247","4430","","image/jpeg","171110br031_resize.jpg","public://uploads/2019/03/171110br031_resize.jpg","Permanent","1552315653","2019","03"
"16247","4430","","image/jpeg","171110br031_resize.jpg","public://uploads/2019/03/171110br031_resize.jpg","Permanent","1552315653","2019","03"
"16247","4430","","image/jpeg","171110br031_resize.jpg","public://uploads/2019/03/171110br031_resize.jpg","Permanent","1552315653","2019","03"
"16241","4433","","image/jpeg","tech_tower.jpg","public://uploads/2019/03/tech_tower.jpg","Permanent","1552313451","2019","03"
"16241","4433","","image/jpeg","tech_tower.jpg","public://uploads/2019/03/tech_tower.jpg","Permanent","1552313451","2019","03"
"16241","4433","","image/jpeg","tech_tower.jpg","public://uploads/2019/03/tech_tower.jpg","Permanent","1552313451","2019","03"
"18330","4436","Gleb Yushin, Materials Science & Engineering Professor and Co-Founder & CTO of Sila Nanotechnologies ","image/jpeg","gleb_yushin_feb_7_2021_-_2.jpg","public://uploads/2021/03/gleb_yushin_feb_7_2021_-_2.jpg","Permanent","1614614730","2021","03"
"18327","4438","Cylindrical 18650-type Li-ion battery that is used in both electronic devices and electric vehicles","image/jpeg","sila-hero3.jpg","public://uploads/2021/03/sila-hero3.jpg","Permanent","1614614730","2021","03"
"18340","4451","","image/jpeg","patt_grace_smith.jpg","public://uploads/2021/03/patt_grace_smith.jpg","Permanent","1614637400","2021","03"
"18341","4457","Patti Grace Smith, the inspiration for the fellowship's name, made great strides during her time with United States Federal Aviation Administration to help lay the foundations of making space travel possible. She was appointed by President Obama to serve on the Advisory Board of the National Air and Space Museum, and when she was appointed to serve on the NASA Advisory Council,  she was one of only two people of color and only three women on the council. ","image/jpeg","patt_grace_smith.jpg","public://uploads/2021/03/patt_grace_smith_0.jpg","Permanent","1614637477","2021","03"
"18343","4461","The Pattie Grace Smith Fellowship is a new fellowship founded in 2020 that aims to help first and second-year Black undergraduate students in the aerospace industry. ","image/jpeg","ae-fellowship_sq.jpg","public://uploads/2021/03/ae-fellowship_sq.jpg","Permanent","1614669605","2021","03"
"18346","4464","","image/jpeg","hannah_huang_profile_piccrop.jpg","public://uploads/2021/03/hannah_huang_profile_piccrop.jpg","Permanent","1614872160","2021","03"
"18357","4469","","image/jpeg","first_football_game.jpg","public://uploads/2021/03/first_football_game_0.jpg","Permanent","1615508253","2021","03"
"18365","4474","Lynn stands with her supervisor and co-workers from her internship at Clark Construction. The team was celebrating one of the member's birthday together. ","image/jpeg","clark_construction_group_photo_-_exif.jpg","public://uploads/2021/03/clark_construction_group_photo_-_exif.jpg","Permanent","1615581546","2021","03"
"18366","4479","Lynn poses with her supervisor on her last day working her internship with Clark Construction.","image/jpeg","last_day_at_clark_-_exif.jpg","public://uploads/2021/03/last_day_at_clark_-_exif.jpg","Permanent","1615581546","2021","03"
"18368","4480","Lynn and her team volunteer at a national Society of Women Engineers (SWE) conference in Anaheim, California. The team ran a booth for middle school girls to design their own bracelets and chat about their engineering aspirations. ","image/png","screen_shot_2021-03-12_at_3.40.43_pm.png","public://uploads/2021/03/screen_shot_2021-03-12_at_3.40.43_pm.png","Permanent","1615581737","2021","03"
"18367","4481","Lynn and her current roommate, Fatima Sheriff, at their first football game as Tech students. ","image/png","screen_shot_2021-03-12_at_3.40.29_pm.png","public://uploads/2021/03/screen_shot_2021-03-12_at_3.40.29_pm.png","Permanent","1615581737","2021","03"
"18392","4492","","image/png","pre-exposure_1.png","public://uploads/2021/03/pre-exposure_1.png","Permanent","1616599232","2021","03"
"18393","4493","","image/png","promo.png","public://uploads/2021/03/promo.png","Permanent","1616599232","2021","03"
"18394","4495","Po-Shen Loh, professor of mathematics at Carnegie Mellon University","image/jpeg","2020.07.01_po_shen_loh_89_of_178.jpg","public://uploads/2021/03/2020.07.01_po_shen_loh_89_of_178.jpg","Permanent","1616600018","2021","03"
"18395","4496","Dr. Shannon Yee, Professor at Georgia Tech's George W. Woodruff School of Mechanical Engineering","image/jpeg","130802-hertz-1036-storymotion.jpg","public://uploads/2021/03/130802-hertz-1036-storymotion.jpg","Permanent","1616600018","2021","03"
"18396","4497","Dr. Matt Baker, Professor at Georgia Tech's School of Mathematics","image/png","matt-baker-1_hi-res.png","public://uploads/2021/03/matt-baker-1_hi-res.png","Permanent","1616600018","2021","03"
"18410","4505","Elizabeth Herndon and Diane Michel, Georgia Tech's first two women students, Atlanta, Georgia, 1952.","image/jpeg","elizabeth_herndon_and_diane_michel.jpg","public://uploads/2021/03/elizabeth_herndon_and_diane_michel.jpg","Permanent","1616653272","2021","03"
"18411","4507","Elizabeth Herndon and Diane Michel, Georgia Tech's first two women students, Atlanta, Georgia, 1952.","image/jpeg","elizabeth_herndon_and_diane_michel.jpg","public://uploads/2021/03/elizabeth_herndon_and_diane_michel_0.jpg","Permanent","1616653311","2021","03"
"18417","4511","","image/jpeg","madi_ece.jpg","public://uploads/2021/03/madi_ece.jpg","Permanent","1616686473","2021","03"
"18424","4518","","image/jpeg","post_election_picture.jpg","public://uploads/2021/03/post_election_picture.jpg","Permanent","1616736380","2021","03"
"18425","4520","","image/jpeg","graduation_picture.jpg","public://uploads/2021/03/graduation_picture.jpg","Permanent","1616736611","2021","03"
"18426","4521","","image/jpeg","cupid_as_student.jpg","public://uploads/2021/03/cupid_as_student.jpg","Permanent","1616736611","2021","03"
"18427","4523","Commissioner Richardson standing in front of the Ramblin' Wreck on the day of her Tech graduation in 2012. ","image/jpeg","graduation_picture.jpg","public://uploads/2021/03/graduation_picture_0.jpg","Permanent","1616736695","2021","03"
"18428","4525","Chairwoman Cupid pictured as an undergraduate student in mechanical engineering at Tech. ","image/jpeg","cupid_as_student.jpg","public://uploads/2021/03/cupid_as_student_0.jpg","Permanent","1616736872","2021","03"
"18429","4532","","image/jpeg","cupid_at_alumni_event.jpg","public://uploads/2021/03/cupid_at_alumni_event.jpg","Permanent","1616737319","2021","03"
"18430","4533","","image/jpeg","welcome_to_cobb_from_battery.jpg","public://uploads/2021/03/welcome_to_cobb_from_battery.jpg","Permanent","1616737319","2021","03"
"18431","4535","","image/jpeg","cupid_as_student.jpg","public://uploads/2021/03/cupid_as_student_1.jpg","Permanent","1616737472","2021","03"
"18432","4541","","image/jpeg","graduation_picture.jpg","public://uploads/2021/03/graduation_picture_1.jpg","Permanent","1616738179","2021","03"
"18433","4546","","image/png","screen_shot_2021-03-26_at_2.31.56_am.png","public://uploads/2021/03/screen_shot_2021-03-26_at_2.31.56_am.png","Permanent","1616740363","2021","03"
"18434","4549","","image/jpeg","post_election_picture.jpg","public://uploads/2021/03/post_election_picture_0.jpg","Permanent","1616741606","2021","03"
"18435","4552","District 4 Commissioner Monique Sheffield, Chairwoman Lisa Cupid and District 2 Commissioner Jerica Richardson were all sworn in to serve on the Cobb County board together in January. Chairwoman Cupid made history as the first Black woman to chair Cobb County's Board of Commissioners. ","image/jpeg","post_election_picture.jpg","public://uploads/2021/03/post_election_picture_1.jpg","Permanent","1616741724","2021","03"
"18436","4554","","image/jpeg","welcome_to_cobb_from_battery.jpg","public://uploads/2021/03/welcome_to_cobb_from_battery_0.jpg","Permanent","1616742022","2021","03"
"18437","4556","Commissioner Richardson points at a sign congratulating her on becoming a Cobb County Commissioner-Elect. The sign is located at the Coca-Cola Roxy, a popular concert venue located in District 2 of Cobb County. ","image/jpeg","welcome_to_cobb_from_battery.jpg","public://uploads/2021/03/welcome_to_cobb_from_battery_1.jpg","Permanent","1616742148","2021","03"
"18441","4561","","image/png","21c10302_p30_009.png","public://uploads/2021/03/21c10302_p30_009.png","Permanent","1616772559","2021","03"
"18442","4562","","image/jpeg","cobbcty_sq.jpg","public://uploads/2021/03/cobbcty_sq.jpg","Permanent","1617004632","2021","03"
"18443","4563","Chairwoman Lisa Cupid and Commissioner Jerica Richardson were sworn into office in early January to serve on the Cobb County Board of Commissioners.","image/jpeg","cobbcty_3.jpg","public://uploads/2021/03/cobbcty_3.jpg","Permanent","1617004774","2021","03"
"18444","4564","","image/jpeg","cobbcty_3.jpg","public://uploads/2021/03/cobbcty_3_0.jpg","Permanent","1617004862","2021","03"
"18475","4591","","image/jpeg","pradyot_yadav.jpg","public://uploads/2021/04/pradyot_yadav.jpg","Permanent","1618411075","2021","04"
"18476","4592","","image/jpeg","katie_groenhout.jpg","public://uploads/2021/04/katie_groenhout.jpg","Permanent","1618411075","2021","04"
"18477","4593","","image/jpeg","shovan.jpeg","public://uploads/2021/04/shovan.jpeg","Permanent","1618411075","2021","04"
"18490","4610","","image/png","dailyactivity.png","public://uploads/2021/04/dailyactivity.png","Permanent","1618587983","2021","04"
"18491","4611","","image/png","progress.png","public://uploads/2021/04/progress.png","Permanent","1618587983","2021","04"
"18501","4613","","image/png","toolkit_rev.png","public://uploads/2021/04/toolkit_rev.png","Permanent","1618599878","2021","04"
"18493","4614","Reframe co-founders Ziyi Gao and Vedant Pradeep","image/jpeg","reframe-header1.jpg","public://uploads/2021/04/reframe-header1.jpg","Permanent","1618588274","2021","04"
"18497","4618","","image/png","progress2.png","public://uploads/2021/04/progress2.png","Permanent","1618588879","2021","04"
"18498","4619","","image/png","daily_rev.png","public://uploads/2021/04/daily_rev.png","Permanent","1618599792","2021","04"
"18499","4620","","image/png","progress1_rev.png","public://uploads/2021/04/progress1_rev.png","Permanent","1618599792","2021","04"
"18500","4621","","image/png","progress2_rev.png","public://uploads/2021/04/progress2_rev.png","Permanent","1618599792","2021","04"
"18504","4636","","image/jpeg","janus_logo.jpg","public://uploads/2021/04/janus_logo.jpg","Permanent","1618937659","2021","04"
"18508","4641","Mitchell Walker and his research team in the High-Power Electric Propulsion Laboratory (HPEPL) at Georgia Tech","image/jpeg","21c2304p1_140.jpg","public://uploads/2021/04/21c2304p1_140.jpg","Permanent","1618938251","2021","04"
"18509","4643","","image/jpeg","21c2304p1_024.jpg","public://uploads/2021/04/21c2304p1_024.jpg","Permanent","1618938434","2021","04"
"18536","4648","As a student, Haile worked as an assistant mechanic at the Gwinnett County Airport. ","image/jpeg","photo5118606268502747204.jpg","public://uploads/2021/04/photo5118606268502747204.jpg","Permanent","1619553878","2021","04"
"18512","4654","Haile was an avid lacrosse player in high school and adjusted to his new life in the United States by connecting with his teammates. ","image/jpeg","fb_img_1522669797732_1.jpg","public://uploads/2021/04/fb_img_1522669797732_1.jpg","Permanent","1618978480","2021","04"
"18513","4655","Haile was also a member of his high school's cross country team. ","image/jpeg","img-20160705-wa0041.jpg_1.jpeg","public://uploads/2021/04/img-20160705-wa0041.jpg_1.jpeg","Permanent","1618978480","2021","04"
"18517","4664","Haile has gained a variety of engineering experience, ranging from aerospace to mechanical to electrical. ","image/jpeg","photo5170254903799556405.jpg","public://uploads/2021/04/photo5170254903799556405.jpg","Permanent","1619068096","2021","04"
